group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
35_44|women|some_college|lt_500_week|parent,2008,496057611.933959,105,146.090648719716,71.7360588228111,25.33661498274393,48.09621421999497,233.4252892979952,210.6410483496779,68.64263125877667,118.05322533679214,0.07888041984257023,0.0407143202804793,1069849686.5439131,35_44,women,some_college,lt_500_week,parent,0.3745466281371998,Q4_high
25_34|men|lt_hs|1000_1499_week|nonparent,2008,36567561.579004,4,0.0,0.0,0.0,22.875622327711802,228.07466500545053,380.6062568798397,114.378111638559,129.32630955324584,0.05145454712949966,0.0025165175250859164,37762594.212706,25_34,men,lt_hs,1000_1499_week,nonparent,-1.0715611825714577,Q1_low
25_34|women|ba_plus|no_valid_earnings|parent,2008,413924071.945036,88,139.44100589361383,225.3700479084957,16.648000530529686,59.60036534658446,254.88466643802622,32.929861383660715,64.00475864026953,113.90068121492466,0.07823575716634919,0.04035718956728171,1563768707.008441,25_34,women,ba_plus,no_valid_earnings,parent,0.340554939299845,Q4_high
25_34|men|some_college|1000_1499_week|parent,2008,173625191.821585,32,65.6493060915201,103.83056857461632,9.868552944030956,16.562377768817182,188.3912438364206,404.1839595435659,22.427412743355415,87.98906516264223,0.06328181954518622,0.020009371847468954,726086585.491153,25_34,men,some_college,1000_1499_week,parent,-0.4479343175801304,Q2
35_44|men|some_college|1000_1499_week|parent,2008,276830698.17332697,59,68.98015600736386,75.47204642937965,2.7578478499935386,30.567135191520876,254.35897542824677,341.3407184263421,31.01666044029453,96.27461690509396,0.0637606330512408,0.019100007837069975,891045738.599486,35_44,men,some_college,1000_1499_week,parent,-0.4226875019829612,Q2
25_34|women|lt_hs|no_valid_earnings|parent,2008,470376804.004704,72,217.0576440165329,129.91364514070506,2.81055124221002,50.8780824332267,258.7289663383437,9.873181227291637,41.8770506752831,105.54610242654641,0.06967673861766828,0.02362856668123317,1153585748.559665,25_34,women,lt_hs,no_valid_earnings,parent,-0.11074386547251891,Q3
45_54|women|ba_plus|1500plus_week|nonparent,2008,284319308.945884,41,96.07633833058937,5.499629539520451,10.176686736645037,71.09547104300425,254.5013057417037,276.95032558975777,53.55691270654156,111.27286719307938,0.0703038857719918,0.026255051002224212,1964286461.021159,45_54,women,ba_plus,1500plus_week,nonparent,-0.0776757327709939,Q3
65_plus|men|some_college|lt_500_week|nonparent,2008,115850101.67251,16,39.2649986031243,24.0838252764215,0.0,67.29114099979269,305.33883411424273,242.1110096676167,32.877082265282255,101.27180007669062,0.06343993607089007,0.018871070565145212,363064246.96108896,65_plus,men,some_college,lt_500_week,nonparent,-0.4395971702005508,Q2
45_54|men|ba_plus|1000_1499_week|nonparent,2008,218802143.32772598,30,58.32872585115191,7.7291173923533805,0.0,40.23792198312175,312.9560320883025,335.5213893071488,39.0829685825991,97.2346182647814,0.06622084866953398,0.0243908706738452,719485497.2708081,45_54,men,ba_plus,1000_1499_week,nonparent,-0.29296557630853554,Q2
65_plus|women|hs|no_valid_earnings|nonparent,2008,2867484578.6293526,445,165.2786975845253,20.107763432337126,0.1863629013644296,64.11654251905364,459.7972467102889,7.204892991349518,45.29804352151183,104.45319448626226,0.07436241939809757,0.03501113529298381,13601222787.26176,65_plus,women,hs,no_valid_earnings,nonparent,0.13632209468695264,Q3
45_54|women|ba_plus|1000_1499_week|parent,2008,216838449.62236902,54,139.28702094100092,59.43822287164056,2.5341621616855226,48.034463035348196,210.83052068079874,304.01206497640453,28.608781628655795,95.27297770779262,0.0700943648693424,0.025097441688857566,1237888778.5822868,45_54,women,ba_plus,1000_1499_week,parent,-0.0887233233799751,Q3
35_44|men|lt_hs|500_999_week|parent,2008,182450436.19360498,23,41.14865255015307,41.43287644298994,1.983558297195701,25.571822075274095,262.6231095855525,404.8636807856836,8.792347308684441,82.68610475964614,0.061563294516643184,0.017010492262672212,779971259.900946,35_44,men,lt_hs,500_999_week,parent,-0.5385484793489926,Q2
25_34|women|some_college|no_valid_earnings|parent,2008,432905161.8317679,92,146.00575192859714,154.9493313399357,36.91191317592175,72.84600792935302,273.1481159216253,43.00882634725664,97.26669527863606,134.42433815952708,0.08612037457923535,0.055720113171778676,1928850084.4625912,25_34,women,some_college,no_valid_earnings,parent,0.7562940096481963,Q4_high
15_24|men|lt_hs|lt_500_week|parent,2008,1115599289.3541296,126,33.076497972112364,18.01641951496294,176.3265833842439,19.63735491469273,290.930800158553,148.64904261666254,191.07988801507014,169.44232285566503,0.12563023197949608,0.14225229271717826,2581135077.720377,15_24,men,lt_hs,lt_500_week,parent,2.8395645762498107,Q4_high
55_64|women|ba_plus|no_valid_earnings|nonparent,2008,663682582.9220029,94,140.1196331417067,70.22560487151645,0.7900018917234082,100.76096055111117,344.969038059317,97.70059491061988,67.74964461761812,121.56691679450968,0.08366062629842734,0.04856070043393167,3786327246.1611147,55_64,women,ba_plus,no_valid_earnings,nonparent,0.6265967256832472,Q4_high
55_64|women|hs|500_999_week|nonparent,2008,365418599.402814,49,147.6628656915407,1.5468499710457058,3.771072515359459,75.8163662886305,258.95934682891476,238.06969542701836,43.0227905282073,107.81872969492653,0.06195006510703179,0.015791504249736635,1879029109.9438748,55_64,women,hs,500_999_week,nonparent,-0.5181548905080874,Q2
65_plus|women|some_college|no_valid_earnings|nonparent,2008,1429926806.147131,276,150.20326789969175,14.688239072207296,3.5869787005148286,88.28341147840233,429.2328309585506,3.441123450063128,73.23783960803941,121.25596481087472,0.08015233694052931,0.04538423869485006,8164112323.667278,65_plus,women,some_college,no_valid_earnings,nonparent,0.4416121056582099,Q4_high
45_54|women|some_college|500_999_week|parent,2008,223431592.73110998,43,127.81760096330262,52.86697096204738,0.0,48.69697489384762,168.0532140732748,378.7091325249355,35.48723944704515,97.98499269218698,0.0720648606041002,0.030244446880871297,812886081.314549,45_54,women,some_college,500_999_week,parent,0.015176716659345698,Q3
45_54|men|some_college|1000_1499_week|nonparent,2008,231106734.988692,33,72.52991651176113,17.902489509601274,0.0,28.548963492899638,254.27972664705487,356.3995062068453,32.19636618260589,92.44137502321948,0.06123223130015045,0.015024629907470121,779252948.5654271,45_54,men,some_college,1000_1499_week,nonparent,-0.5560047371030188,Q2
65_plus|men|ba_plus|no_valid_earnings|nonparent,2008,1220825942.879043,182,98.55179307021642,15.003223159249972,0.38939011113778355,64.4997297568019,481.0375702313015,33.75124536118312,61.215175282454574,111.89354079314384,0.0825307920503858,0.04941647731199772,9548137582.863659,65_plus,men,ba_plus,no_valid_earnings,nonparent,0.5670229739929189,Q4_high
45_54|women|ba_plus|no_valid_earnings|parent,2008,347353238.0956591,78,151.86532706981873,94.72674125972856,10.840895478370552,88.69708714852796,269.9613186023735,119.96609258726455,106.10894159599779,142.52981365655944,0.08438065902081938,0.04721564118713174,1475643401.215125,45_54,women,ba_plus,no_valid_earnings,parent,0.6645625164061335,Q4_high
55_64|men|some_college|no_valid_earnings|nonparent,2008,659192034.1145492,108,135.93603408746935,10.40181800676531,2.3312573398636647,55.2638818624412,468.67863094595623,90.01612775210543,52.28630103442747,106.64369666292247,0.07190688954915864,0.03290800459500835,2713141334.850647,55_64,men,some_college,no_valid_earnings,nonparent,0.006847239642995274,Q3
35_44|men|hs|500_999_week|nonparent,2008,329144244.02567196,39,94.9491239296613,11.702830130509756,0.4904151080453957,14.379484896905044,360.7681673967029,296.41182165882145,6.927656595625326,78.66294255680893,0.0594650687125556,0.012167973238048087,1252660525.450173,35_44,men,hs,500_999_week,nonparent,-0.649183453691138,Q1_low
65_plus|women|ba_plus|no_valid_earnings|nonparent,2008,999025885.56622,192,140.6365731505964,12.565940663804817,3.9596424477495105,93.86070196382796,414.1319709802226,6.253334821825239,80.7404849711806,127.20963802902527,0.08484894881284029,0.05111522174307359,9699164314.824497,65_plus,women,ba_plus,no_valid_earnings,nonparent,0.6892544389932979,Q4_high
25_34|men|some_college|500_999_week|parent,2008,311192905.20116395,54,61.78223257714452,53.22185117529259,9.874471869855586,18.986133897354303,216.06993256820866,427.4431830949356,23.197776762158597,87.18861811103926,0.060052620173586896,0.015017462878569062,1055016393.743498,25_34,men,some_college,500_999_week,parent,-0.6182031174998412,Q1_low
45_54|men|ba_plus|500_999_week|parent,2008,196681161.451665,34,66.37019459310268,59.08613171781339,3.2110002602462955,20.63674388460746,222.1921247812464,420.30768750805663,29.149008539045816,91.11610603426848,0.07117073157322246,0.03404991351822254,501950798.365308,45_54,men,ba_plus,500_999_week,parent,-0.031968801328763424,Q3
45_54|men|ba_plus|1000_1499_week|parent,2008,246882977.40998596,51,56.57894262697876,56.4066019258995,5.649850024027034,33.750009546446535,235.66153351119556,359.8063536636903,30.357737162373116,94.67813196276582,0.06391591259229261,0.017620698799094295,901291954.315843,45_54,men,ba_plus,1000_1499_week,parent,-0.41449994275713353,Q2
35_44|women|some_college|no_valid_earnings|nonparent,2008,100406313.61577101,16,166.9324294182608,23.712829910948578,0.0,69.60374319449105,285.15215520078146,89.48263166457599,57.413813791060505,113.49473348870394,0.07574701495449689,0.040400806786043394,455117790.88900995,35_44,women,some_college,no_valid_earnings,nonparent,0.20932886715065305,Q3
55_64|men|hs|no_valid_earnings|nonparent,2008,801598943.527426,94,101.03477306594509,22.9800427686819,0.0,40.871816465427166,476.16228915250684,90.77806852382886,25.864034785895946,91.53370152764279,0.06743342400639951,0.02491249918414962,3857622782.028439,55_64,men,hs,no_valid_earnings,nonparent,-0.22902906336474738,Q3
55_64|men|ba_plus|lt_500_week|nonparent,2008,154569524.14626402,21,124.8450898095005,6.077493103556763,0.0,83.54465635095177,356.39547324143774,195.40999200491234,72.22171761108297,118.49752875456295,0.06793110885960513,0.026461244153518713,374168566.643483,55_64,men,ba_plus,lt_500_week,nonparent,-0.20278720185603277,Q3
25_34|women|ba_plus|lt_500_week|parent,2008,156428093.12687498,41,108.47583924846872,153.82466707887426,3.4730580067950187,60.6589280937666,232.8893222440319,170.05479427688627,52.445389435273086,107.62488501065427,0.07443023181856558,0.03497260471502519,506757334.952899,25_34,women,ba_plus,lt_500_week,parent,0.13989769907802496,Q3
55_64|women|hs|no_valid_earnings|nonparent,2008,976364355.057111,123,159.2226711088155,46.88558494352738,4.224067434050759,68.88880251112586,420.9411788118254,19.87874747666785,49.69063194119731,110.34581949578545,0.074623663644251,0.036760378199215925,4361918158.0923195,55_64,women,hs,no_valid_earnings,nonparent,0.15009694695209633,Q3
35_44|women|hs|no_valid_earnings|parent,2008,440302991.44428694,81,206.7597283313653,78.2870347091471,8.962788979952776,41.84313506396717,318.9581328819594,77.24408141637316,48.155152298073226,103.85724632728257,0.07947459926471864,0.04063224702519357,1910095613.643861,35_44,women,hs,no_valid_earnings,parent,0.40587644259089556,Q4_high
55_64|women|lt_hs|lt_500_week|nonparent,2008,163734911.161732,22,171.28063645552024,4.530075545851714,0.0,41.33220229217303,312.8731911959066,258.7253158572229,16.53706956479324,87.95495357822148,0.06609927711340999,0.023800263685444346,363323177.50573,55_64,women,lt_hs,lt_500_week,nonparent,-0.29937578533671094,Q2
35_44|women|ba_plus|no_valid_earnings|parent,2008,682461808.431479,172,177.885071188984,180.50212064190308,5.9402111338649055,71.54351276877125,238.16781184312327,71.94228589230956,70.36404644368041,122.04149873533244,0.08453925642126983,0.04967070440072184,2698891333.620609,35_44,women,ba_plus,no_valid_earnings,parent,0.6729250192861304,Q4_high
55_64|women|some_college|no_valid_earnings|nonparent,2008,701137574.250143,117,141.27021551162977,46.16100889987625,1.9598591309442077,92.06037126062182,371.1430982886339,50.28984645784752,59.32746214874984,118.01959503119032,0.08013375497238827,0.04441838229519173,3483742260.84418,55_64,women,some_college,no_valid_earnings,nonparent,0.44063231808505837,Q4_high
45_54|men|some_college|500_999_week|nonparent,2008,288352614.525722,48,87.75606367361223,11.318711874448809,1.5285072124785597,44.238841011266146,282.5476488420467,324.8595941390563,25.469690208796397,92.93696800533115,0.060751187717037414,0.014757206348847616,882324688.093191,45_54,men,some_college,500_999_week,nonparent,-0.5813691399101358,Q2
45_54|women|some_college|500_999_week|nonparent,2008,516006179.669132,74,84.45510570862753,6.221683830472267,1.4297463280119345,47.165890230620306,244.64350951498625,364.5733951796744,30.785651831278162,95.53587846848114,0.06633779176312442,0.02300314234970671,1504425579.19775,45_54,women,some_college,500_999_week,nonparent,-0.28679941624432115,Q2
25_34|women|ba_plus|500_999_week|parent,2008,391678100.770974,84,86.5980247489221,137.78168351099376,3.6449771127127977,49.107454800674965,149.6160602883001,343.35070599667824,32.48989023663987,99.43581804418041,0.06754787538298784,0.023848869533287534,1469975284.500928,25_34,women,ba_plus,500_999_week,parent,-0.2229942862270315,Q3
55_64|women|ba_plus|500_999_week|parent,2008,23151752.89844,7,89.3429419143807,13.24012197107229,0.0,49.486119221953096,200.38810963509442,303.87144933053384,26.81490655625783,94.00213868894514,0.06339509075075606,0.018983585419328482,113831943.386153,55_64,women,ba_plus,500_999_week,parent,-0.44196176834471945,Q2
55_64|women|some_college|no_valid_earnings|parent,2008,59299485.752491,16,219.91407802167353,77.7530236519885,0.0,111.04778519756805,351.6651075382251,5.148404272847769,86.93996329446365,130.82925072748208,0.07408615605772843,0.03559987330289049,340028668.84274507,55_64,women,some_college,no_valid_earnings,parent,0.12175531759657864,Q3
65_plus|men|hs|no_valid_earnings|nonparent,2008,1541034538.796528,209,112.75596281430431,13.863573979756476,1.1605664042739476,42.86708561557728,517.1171189656826,27.227343253733373,42.80620340202413,100.82424683892016,0.06747206579927191,0.025297534656767852,9138906776.418041,65_plus,men,hs,no_valid_earnings,nonparent,-0.22699156399044557,Q3
45_54|men|hs|500_999_week|nonparent,2008,523004413.402788,57,78.68671977604131,3.759690160412516,0.0,32.48882632534429,329.1072859600586,348.7398116163146,15.924335953299536,86.55899823759525,0.06252110547506383,0.01720820937229723,1858356504.199632,45_54,men,hs,500_999_week,nonparent,-0.488045149057726,Q2
25_34|men|ba_plus|1500plus_week|parent,2008,183933108.661296,34,62.9925213678459,96.3775077566356,0.0,51.35307080348297,239.09878192232668,275.9255725967605,35.490316999752345,98.50771563560525,0.059602335601863524,0.012668279650700623,1323523581.092681,25_34,men,ba_plus,1500plus_week,parent,-0.6419456631983211,Q1_low
55_64|men|lt_hs|no_valid_earnings|nonparent,2008,197175482.621287,34,52.0823021908676,8.46927992738699,0.0,13.551553678456232,599.0513120038079,44.85250710648529,6.870746884720178,78.38675644353052,0.06190627592251215,0.018562085856604696,1325133792.504645,55_64,men,lt_hs,no_valid_earnings,nonparent,-0.5204638008724326,Q2
35_44|women|ba_plus|500_999_week|nonparent,2008,209407406.560859,32,89.74305759161712,18.651080733921553,0.0,71.84147159250509,214.87005515504646,305.9079910251857,20.172313848550925,97.49251701952056,0.06936583085986874,0.029754576584165075,962579663.1906499,35_44,women,ba_plus,500_999_week,nonparent,-0.12713736885042834,Q3
25_34|men|ba_plus|500_999_week|nonparent,2008,561794878.057222,63,46.16970463127477,8.64179699580665,0.0,27.991110439101046,259.92723665847313,377.0680604447728,27.4381168920891,90.0136651286307,0.06988957734752957,0.030131374899379965,2528583174.3331833,25_34,men,ba_plus,500_999_week,nonparent,-0.09952133290650741,Q3
25_34|men|hs|500_999_week|parent,2008,630815690.746641,73,63.09587131819009,60.63598666066588,0.0,25.502030929922547,229.7790431986327,418.1138328970627,17.512399414217377,87.73183350441195,0.060407422173532635,0.014337872623850424,1967388839.171465,25_34,men,hs,500_999_week,parent,-0.5994951642928659,Q1_low
45_54|women|ba_plus|1000_1499_week|nonparent,2008,403779082.52905697,47,105.6679644189746,16.979200193256606,20.975524769527464,72.75035315102078,203.15093920799055,297.32557933630426,83.32033430424582,126.2622094109656,0.0712386817087798,0.03048945927575399,1481390222.21079,45_54,women,ba_plus,1000_1499_week,nonparent,-0.028385935514566314,Q3
25_34|men|hs|lt_500_week|nonparent,2008,293354660.22559,21,27.772087705114973,3.1704589301469603,0.0,71.04558921647615,332.6900726203498,291.8152274689818,70.49569213274633,116.5976619587207,0.077746691040775,0.051540383538920695,1103543131.6618512,25_34,men,hs,lt_500_week,nonparent,0.3147675249285679,Q4_high
35_44|men|ba_plus|no_valid_earnings|parent,2008,337573278.4442,58,91.93711785988158,62.406250874793045,5.793254567379396,27.67608298800049,197.8581523273724,400.1529775769124,33.00952468928542,95.06881017328713,0.07332396044964376,0.028732915431164283,896902485.9096379,35_44,men,ba_plus,no_valid_earnings,parent,0.08156636778008701,Q3
15_24|women|ba_plus|500_999_week|nonparent,2008,276558942.86456,17,53.90421425479782,14.573823230097807,18.314801825674667,68.64165590537289,245.93569170143502,307.25468421611174,44.182233410346896,107.5585815963246,0.0693522968615418,0.028437726328703915,1002273752.3186401,15_24,women,ba_plus,500_999_week,nonparent,-0.12785098773488288,Q3
15_24|men|lt_hs|no_valid_earnings|parent,2008,2191229396.9592867,248,21.48775129401242,7.623247070866336,214.2240484237461,34.999861512670606,401.97075333825006,14.530962697753406,245.040640334853,196.97988539189788,0.14260449355803442,0.1798609028997563,8632973128.165024,15_24,men,lt_hs,no_valid_earnings,parent,3.7345812091403214,Q4_high
35_44|men|ba_plus|1500plus_week|nonparent,2008,301901876.2817599,36,33.84459958181377,10.281249866548116,0.0,19.592618496667075,221.50724238736484,443.06748853217397,35.197375915233714,92.29176631263226,0.06579358982161386,0.022040159526073282,1771631462.0347462,35_44,men,ba_plus,1500plus_week,nonparent,-0.31549402466953197,Q2
